"X1","account_id","post_id","Category","Page","Post.URL","Date.Published","Post.Type","Rating","Debate","share_count","reaction_count","comment_count","share_count_ln","comment_count_ln"
2094,389658314427637,1540119802714810,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540119802714810",2016-09-26,"link","mostly true",NA,538,1733,976,6.28785856016178,6.88448665204278
2095,389658314427637,1540141122712678,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540141122712678",2016-09-26,"link","mostly false",NA,9969,4700,746,9.2072355570227,6.61606518513282
2096,389658314427637,1540162639377193,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540162639377193",2016-09-26,"link","mostly true",NA,13,97,7,2.56494935746154,2.07944154167984
2097,389658314427637,1540193686040755,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540193686040755",2016-09-26,"link","mostly true",NA,9,110,6,2.19722457733622,1.94591014905531
2098,389658314427637,1540246229368834,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540246229368834",2016-09-26,"link","mostly false",NA,39,169,3,3.66356164612965,1.38629436111989
2099,389658314427637,1540260392700751,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540260392700751",2016-09-26,"link","mostly false",NA,4846,7014,691,8.48590890137647,6.53958595561767
2100,389658314427637,1540275436032580,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540275436032580",2016-09-26,"link","mixture of true and false",NA,1423,2264,714,7.26052259808985,6.57228254269401
2101,389658314427637,1540297709363686,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540297709363686",2016-09-26,"link","mostly false",NA,799,4648,235,6.68336094576627,5.46383180502561
2102,389658314427637,1540306349362822,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540306349362822",2016-09-26,"link","mostly true",NA,34,188,33,3.52636052461616,3.52636052461616
2103,389658314427637,1540342229359234,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540342229359234",2016-09-26,"link","mixture of true and false",NA,5942,8273,153,8.68980105602255,5.03695260241363
2104,389658314427637,1540351249358332,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540351249358332",2016-09-26,"link","mostly true",NA,8,62,1,2.07944154167984,0.693147180559945
2105,389658314427637,1540364386023685,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540364386023685",2016-09-26,"link","mostly false",NA,5496,4590,192,8.61177583390219,5.26269018890489
2106,389658314427637,1540384676021656,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540384676021656",2016-09-26,"link","mostly true",NA,141,1601,26,4.94875989037817,3.29583686600433
2107,389658314427637,1540420086018115,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540420086018115",2016-09-26,"link","mostly true",NA,277,2467,87,5.62401750618734,4.47733681447821
2108,389658314427637,1540433016016822,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540433016016822",2016-09-26,"link","mixture of true and false",NA,152,460,51,5.02388052084628,3.95124371858143
2109,389658314427637,1540442522682538,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540442522682538",2016-09-26,"link","mostly true",NA,9,127,4,2.19722457733622,1.6094379124341
2110,389658314427637,1540450216015102,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540450216015102",2016-09-26,"link","mostly true",NA,96,395,176,4.56434819146784,5.17614973257383
2112,389658314427637,1540494449344012,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540494449344012",2016-09-26,"link","mostly true",NA,332,1926,1231,5.80513496891649,7.11639414409346
2113,389658314427637,1540497706010353,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540497706010353",2016-09-26,"link","mostly true",NA,45,111,20,3.80666248977032,3.04452243772342
2114,389658314427637,1540545319338925,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540545319338925",2016-09-26,"link","mostly true",NA,26,142,33,3.25809653802148,3.52636052461616
2115,389658314427637,1540570659336391,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540570659336391",2016-09-26,"link","mostly true",NA,711,1640,437,6.56667242980324,6.08221891037645
2116,389658314427637,1540600632666727,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540600632666727",2016-09-26,"link","mostly true",NA,34,364,25,3.52636052461616,3.25809653802148
2117,389658314427637,1540613699332087,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540613699332087",2016-09-26,"link","mostly true",NA,1449,3426,56,7.27862894232068,4.04305126783455
2118,389658314427637,1540620299331427,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540620299331427",2016-09-26,"link","mostly true",NA,14,221,24,2.63905732961526,3.2188758248682
2119,389658314427637,1540644545995669,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540644545995669",2016-09-26,"link","mostly true",NA,29,252,93,3.36729582998647,4.54329478227
2120,389658314427637,1540342782692512,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540342782692512",2016-09-27,"link","mixture of true and false",NA,1194,1894,150,7.08506429395255,5.01727983681492
2121,389658314427637,1540422492684541,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540422492684541",2016-09-27,"link","mostly true",NA,66,404,88,4.18965474202643,4.48863636973214
2122,389658314427637,1540536406006483,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540536406006483",2016-09-27,"link","mostly true",NA,246,1797,253,5.50533153593236,5.53733426701854
2123,389658314427637,1540537062673084,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540537062673084",2016-09-27,"link","mostly true",NA,29,271,100,3.36729582998647,4.61512051684126
2124,389658314427637,1540537632673027,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540537632673027",2016-09-27,"link","mostly true",NA,15,248,1,2.70805020110221,0.693147180559945
2125,389658314427637,1540741412652649,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540741412652649",2016-09-27,"link","mixture of true and false",NA,244,959,93,5.4971682252932,4.54329478227
2126,389658314427637,1540755632651227,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540755632651227",2016-09-27,"link","mostly true",NA,56,416,34,4.02535169073515,3.55534806148941
2127,389658314427637,1540768572649933,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540768572649933",2016-09-27,"link","mostly true",NA,52,484,16,3.95124371858143,2.83321334405622
2128,389658314427637,1540794569314000,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540794569314000",2016-09-27,"link","mostly true",NA,3384,12218,1415,8.12681372072611,7.25559127425367
2129,389658314427637,1540800372646753,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540800372646753",2016-09-27,"photo","mostly true","yes",1819,9235,160,7.50604217851812,5.08140436498446
2130,389658314427637,1540814195978704,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540814195978704",2016-09-27,"photo","no factual content",NA,37867,30610,719,10.5418352993792,6.5792512120101
2131,389658314427637,1540815292645261,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540815292645261",2016-09-27,"photo","no factual content",NA,8970,11470,122,9.10164095505284,4.81218435537242
2132,389658314427637,1540815555978568,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540815555978568",2016-09-27,"photo","mixture of true and false",NA,8314,11684,101,9.02569611981258,4.62497281328427
2133,389658314427637,1540816912645099,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540816912645099",2016-09-27,"link","mixture of true and false",NA,1901,4030,2213,7.55013534248843,7.70255611326858
2134,389658314427637,1540826605977463,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1540826605977463",2016-09-27,"link","mostly true",NA,28,64,71,3.3322045101752,4.27666611901606
2135,389658314427637,1541031592623631,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541031592623631",2016-09-27,"link","mixture of true and false",NA,170,305,5,5.13579843705026,1.79175946922805
2136,389658314427637,1541064949286962,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541064949286962",2016-09-27,"link","mixture of true and false",NA,1119,2869,41,7.02019070831193,3.73766961828337
2137,389658314427637,1541101805949943,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541101805949943",2016-09-27,"link","mostly true",NA,7,104,1,1.94591014905531,0.693147180559945
2138,389658314427637,1541143495945774,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541143495945774",2016-09-27,"link","mostly true",NA,10,45,10,2.30258509299405,2.39789527279837
2139,389658314427637,1541150429278414,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541150429278414",2016-09-27,"link","mostly true",NA,45,518,22,3.80666248977032,3.13549421592915
2140,389658314427637,1541170652609725,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541170652609725",2016-09-27,"link","mostly true",NA,682,1713,837,6.52502965784346,6.73101810048208
2141,389658314427637,1541185715941552,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541185715941552",2016-09-27,"link","mixture of true and false",NA,457,523,51,6.12468339089421,3.95124371858143
2142,389658314427637,1541196449273812,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541196449273812",2016-09-27,"link","mixture of true and false",NA,308,605,42,5.73009978297357,3.76120011569356
2143,389658314427637,1541205512606239,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541205512606239",2016-09-27,"link","mixture of true and false",NA,7529,16178,594,8.92651750985012,6.38856140554563
2144,389658314427637,1541262999267157,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541262999267157",2016-09-27,"link","mostly true",NA,119,247,12,4.77912349311153,2.56494935746154
2145,389658314427637,1541285255931598,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541285255931598",2016-09-27,"link","mixture of true and false",NA,16,56,5,2.77258872223978,1.79175946922805
2146,389658314427637,1541310929262364,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541310929262364",2016-09-27,"link","mostly false","yes",2881,5035,267,7.96589273508453,5.59098698051086
2147,389658314427637,1541311299262327,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541311299262327",2016-09-27,"link","mostly true","yes",196,810,46,5.27811465923052,3.85014760171006
2148,389658314427637,1541315515928572,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541315515928572",2016-09-27,"link","mostly false","yes",6990,9375,1500,8.85223583522786,7.31388683163346
2149,389658314427637,1541316919261765,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541316919261765",2016-09-27,"link","mixture of true and false",NA,28,83,12,3.3322045101752,2.56494935746154
2150,389658314427637,1541336249259832,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541336249259832",2016-09-27,"link","mixture of true and false",NA,1519,1874,131,7.32580750259577,4.88280192258637
2151,389658314427637,1541362219257235,"right","Right Wing News","https://www.facebook.com/OfficialRightWingNews/posts/1541362219257235",2016-09-27,"link","mixture of true and false",NA,311,598,136,5.73979291217923,4.91998092582813
